duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature_1,time_signature_3,time_signature_4,time_signature_5
374063,0,0.791,0.744,-5.84,1,0.082,0.000967,0.946,0.0437,0.786,126.016,0.0,0.0,1.0,0.0
296129,0,0.702,0.506,-12.369,0,0.0445,0.0524,0.0525,0.111,0.0739,123.99,0.0,0.0,1.0,0.0
220626,0,0.319,0.952,-6.425,0,0.0441,5.55e-05,0.206,0.264,0.324,124.756,0.0,0.0,1.0,0.0
112706,0,0.241,0.468,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,0.0,1.0,0.0,0.0
339625,0,0.273,0.792,-3.315,1,0.0864,1.4e-05,0.885,0.709,0.16,120.035,0.0,0.0,1.0,0.0
199960,0,0.488,0.539,-8.752,1,0.0304,0.136,0.0,0.0538,0.473,115.941,0.0,0.0,1.0,0.0
182613,0,0.643,0.745,-5.554,0,0.0619,0.0449,0.0,0.0916,0.461,124.968,0.0,0.0,1.0,0.0
210706,0,0.376,0.474,-7.546,0,0.0326,0.873,0.000764,0.278,0.514,122.266,0.0,0.0,1.0,0.0
399106,1,0.219,0.896,-12.985,1,0.118,4.08e-06,0.589,0.0891,0.215,106.953,0.0,0.0,1.0,0.0
299200,0,0.472,0.924,-3.632,0,0.218,0.0225,0.0,0.111,0.441,144.812,0.0,0.0,1.0,0.0
232133,0,0.534,0.386,-18.752,1,0.166,0.811,0.000729,0.696,0.837,117.575,0.0,0.0,1.0,0.0
185266,0,0.413,0.0417,-19.916,1,0.035,0.948,0.0,0.12,0.225,100.098,1.0,0.0,0.0,0.0
246735,0,0.584,0.408,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,0.0,0.0,1.0,0.0
130369,0,0.44,0.351,-17.708,0,0.0768,0.826,0.939,0.12,0.147,79.937,0.0,0.0,1.0,0.0
181306,0,0.699,0.456,-13.625,1,0.0344,0.3,0.0,0.136,0.789,116.286,0.0,0.0,1.0,0.0
158373,0,0.543,0.36,-9.177,1,0.179,0.727,0.0,0.228,0.595,149.431,0.0,0.0,1.0,0.0
320864,0,0.483,0.71,-5.105,0,0.0386,0.229,0.0,0.16,0.341,134.118,0.0,0.0,1.0,0.0
165133,0,0.516,0.888,-5.386,1,0.049,5.5e-06,1.91e-05,0.187,0.595,122.981,0.0,0.0,1.0,0.0
154838,0,0.428,0.972,-2.544,1,0.1,0.282,0.0201,0.371,0.24,155.072,0.0,0.0,1.0,0.0
204253,0,0.483,0.28,-8.324,0,0.0389,0.857,7.07e-06,0.167,0.455,117.863,0.0,0.0,1.0,0.0
242193,0,0.622,0.843,-5.205,0,0.15,0.616,2.21e-06,0.104,0.607,83.949,0.0,0.0,1.0,0.0
151106,0,0.555,0.859,-3.718,1,0.091,0.0448,0.0,0.203,0.802,158.113,0.0,0.0,1.0,0.0
188933,0,0.467,0.903,-4.237,1,0.051,0.00596,1.62e-06,0.28,0.571,135.044,0.0,0.0,1.0,0.0
342479,0,0.421,0.959,-3.324,0,0.154,0.0139,0.0,0.338,0.592,175.9,0.0,0.0,1.0,0.0
171466,0,0.556,0.61,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,0.0,0.0,1.0,0.0
304053,0,0.303,0.976,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,0.0,0.0,1.0,0.0
283666,0,0.546,0.339,-13.463,1,0.0323,0.657,0.0,0.105,0.441,133.872,0.0,0.0,1.0,0.0
211640,0,0.502,0.607,-10.992,1,0.125,0.24,0.0,0.935,0.558,76.429,0.0,0.0,1.0,0.0
232379,0,0.492,0.656,-7.361,1,0.0365,0.0832,0.0,0.202,0.358,147.948,0.0,1.0,0.0,0.0
176326,0,0.975,0.685,-4.702,1,0.148,0.32,0.0,0.0979,0.758,120.046,0.0,0.0,1.0,0.0
228426,0,0.785,0.574,-5.191,1,0.0343,0.176,0.0,0.0789,0.914,125.004,0.0,0.0,1.0,0.0
269791,0,0.828,0.882,-6.912,1,0.0533,0.00124,0.0233,0.195,0.847,123.998,0.0,0.0,1.0,0.0
263797,0,0.639,0.966,-2.547,1,0.0661,0.0955,0.0,0.136,0.716,140.0,0.0,0.0,1.0,0.0
123200,1,0.492,0.217,-20.032,1,0.132,0.865,2.73e-06,0.14,0.159,138.809,0.0,1.0,0.0,0.0
123666,0,0.176,0.968,-2.735,1,0.112,0.0042,0.000353,0.119,0.562,178.167,0.0,0.0,1.0,0.0
214120,0,0.771,0.503,-8.19,1,0.0656,0.691,0.0,0.675,0.875,127.905,0.0,0.0,1.0,0.0
135527,0,0.681,0.721,-14.49,1,0.0472,0.525,0.893,0.108,0.0752,169.985,0.0,0.0,1.0,0.0
183426,0,0.674,0.964,-2.404,0,0.0379,0.0486,0.0,0.108,0.748,130.099,0.0,0.0,1.0,0.0
161573,0,0.297,0.25,-13.376,0,0.0319,0.652,0.0,0.097,0.179,81.996,0.0,1.0,0.0,0.0
450480,0,0.168,0.0257,-26.602,0,0.0379,0.978,0.936,0.0932,0.0695,87.447,0.0,0.0,1.0,0.0
168106,0,0.585,0.149,-16.003,1,0.0281,0.992,0.000279,0.165,0.483,140.631,0.0,0.0,1.0,0.0
111240,0,0.592,0.627,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,0.0,0.0,1.0,0.0
161217,0,0.669,0.62,-7.489,0,0.101,0.0595,0.0,0.109,0.382,115.029,0.0,0.0,1.0,0.0
226573,1,0.432,0.971,-3.341,1,0.272,0.00123,3.81e-06,0.192,0.373,99.718,0.0,0.0,1.0,0.0
169853,0,0.783,0.635,-5.644,1,0.0507,0.0492,2.4e-05,0.0295,0.927,107.931,0.0,0.0,1.0,0.0
30622,0,0.555,0.0193,-29.867,0,0.0432,0.917,0.00136,0.0658,0.31,76.113,0.0,0.0,1.0,0.0
191613,0,0.685,0.914,-4.177,0,0.182,0.0795,0.0,0.955,0.874,133.026,0.0,0.0,1.0,0.0
243453,0,0.658,0.374,-11.684,1,0.026,0.721,1.28e-05,0.112,0.367,98.892,0.0,0.0,1.0,0.0
185815,0,0.722,0.757,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,0.0,0.0,1.0,0.0
396506,0,0.601,0.441,-8.946,1,0.0285,0.645,1.08e-06,0.0986,0.202,103.862,0.0,0.0,1.0,0.0
329253,0,0.374,0.0263,-26.165,0,0.0539,0.977,0.77,0.0908,0.0664,82.93,0.0,0.0,1.0,0.0
300553,0,0.455,0.665,-8.579,0,0.0593,0.843,0.000593,0.272,0.849,143.444,0.0,0.0,1.0,0.0
149422,0,0.766,0.571,-9.764,1,0.0385,0.43,0.135,0.142,0.716,93.075,0.0,0.0,1.0,0.0
214786,0,0.226,0.303,-10.866,0,0.0374,0.897,0.878,0.162,0.094,66.727,0.0,0.0,1.0,0.0
260773,1,0.427,0.946,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,0.0,0.0,1.0,0.0
216760,0,0.706,0.395,-6.952,0,0.0588,0.724,2.16e-05,0.203,0.26,118.128,0.0,0.0,1.0,0.0
434680,0,0.375,0.634,-7.169,1,0.0316,0.517,0.0124,0.545,0.073,80.014,0.0,0.0,1.0,0.0
179750,0,0.0751,0.00742,-35.548,1,0.0419,0.992,0.879,0.0954,0.059,177.628,0.0,0.0,1.0,0.0
195311,1,0.706,0.95,-4.93,0,0.0598,0.0629,3.73e-06,0.348,0.884,121.989,0.0,0.0,1.0,0.0
209760,0,0.469,0.957,-5.684,0,0.0525,0.0209,0.000106,0.151,0.524,109.212,0.0,0.0,1.0,0.0
177634,0,0.575,0.75,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,0.0,0.0,1.0,0.0
193907,1,0.718,0.495,-8.381,0,0.352,0.237,0.0,0.1,0.668,150.979,0.0,0.0,1.0,0.0
384870,0,0.612,0.814,-4.695,1,0.089,0.00112,0.853,0.104,0.228,144.803,0.0,0.0,1.0,0.0
228040,0,0.511,0.839,-4.406,1,0.0324,0.0295,8.3e-06,0.942,0.533,97.583,0.0,0.0,1.0,0.0
327536,0,0.575,0.875,-4.834,0,0.0486,0.00689,0.112,0.155,0.537,149.981,0.0,0.0,1.0,0.0
223893,0,0.364,0.065,-21.124,1,0.0391,0.944,0.000319,0.0931,0.237,109.197,0.0,1.0,0.0,0.0
119120,0,0.304,0.0902,-32.824,1,0.0489,0.903,0.907,0.111,0.318,114.487,0.0,0.0,1.0,0.0
276705,0,0.594,0.587,-8.705,1,0.0268,0.413,0.00013,0.0904,0.448,85.002,0.0,0.0,1.0,0.0
180800,0,0.557,0.672,-10.802,1,0.104,0.478,0.803,0.223,0.324,75.108,0.0,0.0,1.0,0.0
271417,0,0.229,0.949,-3.315,0,0.0537,1.67e-05,0.187,0.153,0.4,99.325,0.0,0.0,1.0,0.0
188100,0,0.608,0.646,-6.183,0,0.0447,0.0738,0.0,0.121,0.401,125.024,0.0,0.0,1.0,0.0
165737,0,0.806,0.491,-6.831,1,0.0526,0.437,0.0,0.147,0.473,122.114,0.0,0.0,1.0,0.0
312726,0,0.423,0.565,-8.976,0,0.0368,0.244,2.79e-06,0.15,0.174,139.946,0.0,0.0,1.0,0.0
250800,0,0.527,0.543,-8.417,0,0.0341,0.0206,0.00174,0.0727,0.112,142.533,0.0,0.0,1.0,0.0
184491,0,0.894,0.846,-6.674,1,0.165,0.148,0.0,0.0508,0.804,108.009,0.0,0.0,1.0,0.0
59520,0,0.881,0.0517,-17.122,1,0.107,0.846,0.0,0.166,0.702,122.397,0.0,1.0,0.0,0.0
254520,0,0.637,0.818,-6.851,1,0.281,0.19,0.0,0.102,0.599,90.571,0.0,0.0,1.0,0.0
199346,0,0.443,0.628,-5.08,1,0.0602,0.28,0.0,0.252,0.918,176.392,0.0,0.0,1.0,0.0
142066,0,0.584,0.214,-15.218,1,0.0265,0.639,0.00121,0.104,0.364,97.432,0.0,0.0,1.0,0.0
279200,0,0.496,0.683,-4.345,1,0.0297,0.00056,0.0255,0.214,0.357,130.017,0.0,0.0,1.0,0.0
277906,0,0.641,0.88,-4.397,1,0.0622,0.0986,0.0,0.104,0.795,128.001,0.0,0.0,1.0,0.0
380680,0,0.585,0.56,-7.083,1,0.0382,0.562,3.07e-05,0.0992,0.292,109.936,0.0,0.0,1.0,0.0
49026,0,0.24,0.761,-10.264,0,0.0579,2.62e-06,0.969,0.233,0.506,124.318,0.0,0.0,1.0,0.0
302341,0,0.886,0.646,-11.349,0,0.0825,0.00475,0.0215,0.0615,0.936,125.007,0.0,0.0,1.0,0.0
205402,0,0.872,0.51,-8.433,0,0.066,0.101,0.0202,0.0821,0.958,120.005,0.0,0.0,1.0,0.0
36666,0,0.606,0.304,-11.546,1,0.22,0.739,0.265,0.117,0.744,95.293,0.0,0.0,1.0,0.0
134209,0,0.547,0.375,-10.093,1,0.0304,0.146,0.0,0.58,0.459,86.94,0.0,0.0,1.0,0.0
142092,1,0.657,0.821,-5.655,1,0.232,0.686,0.0,0.0736,0.823,169.897,0.0,0.0,1.0,0.0
246284,0,0.443,0.875,-4.432,0,0.0556,0.000883,8.87e-05,0.138,0.175,112.022,0.0,0.0,1.0,0.0
337031,0,0.644,0.783,-10.19,1,0.0434,0.00053,0.899,0.0639,0.713,125.525,0.0,0.0,1.0,0.0
171106,0,0.664,0.38,-9.716,1,0.0458,0.841,4.52e-05,0.531,0.791,121.065,0.0,0.0,1.0,0.0
253533,0,0.344,0.717,-6.806,0,0.0423,0.128,1.63e-06,0.0772,0.436,186.159,0.0,0.0,1.0,0.0
242106,0,0.593,0.801,-5.562,1,0.0442,0.551,0.000183,0.0652,0.944,79.561,0.0,0.0,1.0,0.0
286133,0,0.565,0.806,-10.836,0,0.0373,0.0326,2.91e-05,0.0678,0.571,131.939,0.0,0.0,1.0,0.0
285826,0,0.511,0.91,-2.659,1,0.0836,0.0819,0.0,0.115,0.622,159.893,0.0,0.0,1.0,0.0
200066,0,0.135,0.202,-14.366,1,0.0329,0.632,0.543,0.396,0.0878,94.196,0.0,0.0,1.0,0.0
291146,0,0.299,0.128,-16.762,1,0.0367,0.949,0.876,0.118,0.0369,139.45,0.0,0.0,1.0,0.0
238520,0,0.319,0.66,-5.336,0,0.0585,0.441,0.00555,0.0699,0.32,79.254,0.0,0.0,1.0,0.0
346346,0,0.269,0.521,-7.402,1,0.0338,0.023,0.00228,0.205,0.12,154.087,0.0,1.0,0.0,0.0
402733,0,0.554,0.785,-7.035,0,0.0502,0.22,0.368,0.101,0.152,144.868,0.0,0.0,1.0,0.0
184026,0,0.654,0.874,-3.885,1,0.0543,0.169,1.77e-06,0.134,0.542,119.85,0.0,0.0,1.0,0.0
263520,0,0.798,0.585,-7.099,1,0.0315,0.00295,0.162,0.106,0.649,124.027,0.0,0.0,1.0,0.0
460898,0,0.807,0.61,-10.635,0,0.0671,0.000145,0.478,0.0821,0.88,121.955,0.0,0.0,1.0,0.0
216800,0,0.478,0.977,-3.954,1,0.0919,0.00555,1.86e-06,0.202,0.407,149.911,0.0,0.0,1.0,0.0
587666,0,0.381,0.382,-12.715,0,0.0345,0.0316,0.872,0.131,0.0945,104.286,0.0,0.0,1.0,0.0
145056,0,0.589,0.296,-9.335,1,0.083,0.842,0.0,0.0736,0.611,165.799,0.0,1.0,0.0,0.0
184771,0,0.497,0.351,-9.048,0,0.0648,0.777,0.0,0.167,0.234,171.719,0.0,0.0,1.0,0.0
268493,0,0.494,0.96,-7.799,0,0.126,0.0977,0.795,0.366,0.185,156.533,0.0,0.0,1.0,0.0
167336,0,0.581,0.709,-5.25,0,0.0927,0.113,0.0,0.133,0.396,174.96,0.0,0.0,1.0,0.0
201975,0,0.517,0.994,-2.806,1,0.402,0.0589,0.0,0.972,0.651,135.064,0.0,0.0,1.0,0.0
291079,0,0.577,0.842,-8.0,1,0.0322,0.193,0.146,0.0713,0.0385,110.016,0.0,0.0,1.0,0.0
162192,0,0.75,0.158,-24.285,0,0.337,0.964,0.922,0.223,0.507,97.567,0.0,0.0,1.0,0.0
140000,0,0.239,0.0585,-18.376,1,0.0373,0.991,0.969,0.121,0.209,97.545,0.0,1.0,0.0,0.0
314941,0,0.294,0.358,-18.555,1,0.0338,0.731,0.854,0.131,0.2,98.89,0.0,0.0,1.0,0.0
296014,0,0.445,0.422,-9.241,1,0.027,0.581,5.78e-06,0.316,0.309,67.511,0.0,0.0,1.0,0.0
177640,0,0.47,0.666,-5.141,1,0.0321,0.0427,0.0,0.268,0.374,125.518,0.0,0.0,1.0,0.0
187720,0,0.311,0.446,-10.033,1,0.0409,0.763,0.0,0.0606,0.546,62.62,0.0,1.0,0.0,0.0
175226,0,0.592,0.811,-5.55,1,0.175,0.431,0.0,0.437,0.707,169.849,0.0,0.0,1.0,0.0
201466,0,0.758,0.282,-14.769,1,0.0328,0.466,0.0,0.0507,0.39,116.953,0.0,0.0,1.0,0.0
218240,0,0.615,0.812,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,0.0,0.0,1.0,0.0
146083,0,0.753,0.361,-10.691,0,0.0444,0.943,0.886,0.0876,0.615,121.992,0.0,0.0,1.0,0.0
152727,0,0.781,0.811,-6.245,1,0.144,0.096,0.0,0.33,0.785,131.934,0.0,0.0,1.0,0.0
188200,0,0.585,0.256,-17.089,1,0.08,0.546,0.0,0.617,0.793,115.227,0.0,0.0,1.0,0.0
310635,0,0.499,0.581,-5.614,1,0.0309,0.513,0.0,0.243,0.318,134.823,0.0,0.0,1.0,0.0
296760,0,0.642,0.493,-9.618,0,0.0325,0.163,0.000796,0.111,0.281,120.019,0.0,0.0,1.0,0.0
207133,0,0.553,0.443,-8.284,1,0.0311,0.794,0.000125,0.195,0.433,139.691,0.0,0.0,1.0,0.0
191986,0,0.274,0.62,-8.316,1,0.0323,4e-06,0.252,0.127,0.393,70.808,0.0,0.0,1.0,0.0
68445,0,0.619,0.982,-2.021,1,0.206,0.0709,0.0,0.386,0.925,126.536,0.0,0.0,1.0,0.0
244571,0,0.691,0.98,-3.993,1,0.212,0.00191,0.0509,0.432,0.32,104.969,0.0,0.0,1.0,0.0
231293,0,0.651,0.884,-3.986,0,0.0533,0.0242,5.36e-06,0.202,0.285,125.941,0.0,0.0,1.0,0.0
82500,0,0.166,0.995,-10.958,0,0.0443,0.119,0.466,0.959,1e-05,123.082,0.0,0.0,1.0,0.0
236518,0,0.749,0.531,-8.086,1,0.0321,0.0611,0.0321,0.119,0.928,120.058,0.0,0.0,1.0,0.0
57212,0,0.407,0.288,-11.714,0,0.046,0.817,5.53e-06,0.0677,0.356,85.255,0.0,1.0,0.0,0.0
283561,0,0.462,0.394,-15.251,1,0.0369,0.216,0.0,0.123,0.238,145.954,0.0,0.0,1.0,0.0
85008,1,0.814,0.914,-3.304,0,0.0445,0.186,0.0,0.107,0.741,140.103,0.0,0.0,1.0,0.0
215362,0,0.565,0.878,-4.521,0,0.0892,1.73e-05,0.104,0.107,0.455,125.014,0.0,0.0,1.0,0.0
286950,0,0.578,0.742,-5.494,1,0.026,0.00511,3.52e-06,0.117,0.2,107.028,0.0,0.0,1.0,0.0
181045,0,0.603,0.661,-5.857,0,0.088,0.221,0.000303,0.0997,0.919,92.135,0.0,1.0,0.0,0.0
146834,0,0.37,0.467,-6.983,1,0.0334,0.3,0.0,0.0888,0.811,180.611,0.0,1.0,0.0,0.0
86000,0,0.434,0.0658,-14.271,1,0.0429,0.901,0.0,0.351,0.286,104.835,0.0,1.0,0.0,0.0
385435,0,0.462,0.976,-5.058,0,0.102,0.00258,0.629,0.408,0.233,150.019,0.0,0.0,1.0,0.0
161173,0,0.429,0.71,-10.036,1,0.173,0.932,0.000146,0.689,0.517,121.804,0.0,0.0,0.0,1.0
325373,0,0.53,0.753,-5.146,1,0.0286,0.0463,0.000109,0.105,0.306,95.398,0.0,0.0,1.0,0.0
210733,0,0.491,0.827,-5.023,0,0.0415,0.00922,0.000377,0.217,0.472,158.904,0.0,0.0,1.0,0.0
118840,0,0.602,0.553,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,0.0,0.0,1.0,0.0
258799,0,0.71,0.229,-9.756,1,0.031,0.763,0.0,0.114,0.448,122.929,0.0,0.0,1.0,0.0
167920,0,0.552,0.724,-3.983,1,0.0783,0.000113,0.0,0.0574,0.856,170.004,0.0,0.0,1.0,0.0
178360,0,0.806,0.62,-7.396,0,0.482,0.508,3.34e-06,0.107,0.913,88.606,0.0,0.0,1.0,0.0
143146,0,0.446,0.015,-20.292,1,0.107,0.988,0.916,0.123,0.346,79.718,0.0,0.0,1.0,0.0
164546,0,0.366,0.333,-12.817,1,0.0335,0.0932,2.36e-06,0.233,0.601,101.773,0.0,1.0,0.0,0.0
143957,0,0.56,0.436,-8.761,1,0.491,0.918,0.0,0.093,0.402,117.907,0.0,0.0,1.0,0.0
278851,1,0.536,0.416,-10.004,0,0.35,0.168,0.00148,0.0715,0.134,67.922,0.0,0.0,1.0,0.0
293106,0,0.598,0.36,-9.79,1,0.0336,0.282,0.000112,0.107,0.189,135.017,0.0,1.0,0.0,0.0
186105,0,0.712,0.923,-5.536,0,0.0727,0.0124,0.168,0.103,0.263,127.982,0.0,0.0,1.0,0.0
247693,0,0.589,0.552,-5.707,1,0.0268,0.175,0.0,0.106,0.311,88.535,0.0,0.0,1.0,0.0
116558,0,0.75,0.0599,-22.783,1,0.0562,0.991,0.887,0.0981,0.462,112.994,0.0,0.0,1.0,0.0
256359,0,0.553,0.722,-7.794,1,0.0327,0.101,2.83e-05,0.958,0.257,91.267,0.0,0.0,1.0,0.0
271666,0,0.545,0.873,-5.408,0,0.0395,0.0582,0.00268,0.173,0.677,137.784,0.0,0.0,1.0,0.0
205066,0,0.297,0.0915,-20.631,1,0.0325,0.94,6.85e-06,0.32,0.201,82.484,1.0,0.0,0.0,0.0
164623,0,0.44,0.984,-3.367,1,0.0835,1.99e-05,0.274,0.106,0.454,135.94,0.0,0.0,1.0,0.0
221080,0,0.242,0.898,-5.438,0,0.0984,0.0146,0.000482,0.129,0.441,165.353,0.0,0.0,1.0,0.0
118026,0,0.717,0.522,-7.295,1,0.156,0.572,0.0,0.368,0.45,106.51,0.0,0.0,1.0,0.0
203520,0,0.614,0.749,-7.561,0,0.0746,0.234,2.56e-05,0.205,0.409,129.24,0.0,0.0,0.0,1.0
177333,0,0.74,0.63,-6.634,0,0.0832,0.0212,0.0,0.299,0.763,89.952,0.0,0.0,1.0,0.0
190831,0,0.732,0.433,-8.723,1,0.302,0.716,0.0,0.107,0.695,94.005,0.0,0.0,1.0,0.0
223152,0,0.329,0.997,-5.475,0,0.0663,0.00176,0.976,0.724,0.255,137.955,0.0,0.0,1.0,0.0
195506,1,0.241,0.991,-5.214,1,0.131,1.41e-06,0.143,0.137,0.146,130.934,0.0,0.0,1.0,0.0
240880,0,0.284,0.172,-13.102,1,0.0321,0.951,0.00486,0.0815,0.234,89.456,0.0,0.0,0.0,1.0
135575,0,0.551,0.475,-13.87,1,0.0791,0.987,0.141,0.311,0.966,166.735,0.0,0.0,1.0,0.0
202533,0,0.569,0.805,-4.619,0,0.257,0.0108,0.0,0.0953,0.75,178.079,0.0,0.0,1.0,0.0
223862,0,0.477,0.559,-5.948,1,0.0373,0.339,0.0,0.178,0.328,114.632,0.0,0.0,1.0,0.0
317212,0,0.611,0.842,-7.655,0,0.0628,0.00611,0.901,0.124,0.262,174.992,0.0,0.0,1.0,0.0
233933,0,0.64,0.892,-3.639,0,0.0308,0.0772,0.0,0.284,0.822,132.038,0.0,0.0,1.0,0.0
269666,0,0.246,0.255,-9.814,1,0.0338,0.918,0.0004,0.311,0.105,100.718,0.0,0.0,1.0,0.0
235102,0,0.619,0.925,-6.215,0,0.103,0.162,0.0,0.255,0.738,175.117,0.0,0.0,1.0,0.0
211266,0,0.699,0.95,-5.291,1,0.0369,0.0243,7.05e-06,0.583,0.709,124.058,0.0,0.0,1.0,0.0
373960,0,0.549,0.904,-6.416,1,0.0407,0.00236,0.0701,0.123,0.361,135.991,0.0,0.0,1.0,0.0
258179,0,0.46,0.566,-8.041,0,0.0279,0.0183,2.19e-05,0.127,0.238,110.129,0.0,1.0,0.0,0.0
170786,0,0.637,0.661,-5.284,0,0.0388,0.107,0.0,0.0916,0.622,96.042,0.0,0.0,1.0,0.0
206919,0,0.58,0.566,-6.628,1,0.0272,0.423,4.05e-06,0.0851,0.65,181.122,0.0,1.0,0.0,0.0
163683,0,0.733,0.69,-5.449,0,0.0694,0.707,0.0,0.106,0.887,136.985,0.0,0.0,1.0,0.0
232426,0,0.684,0.824,-5.723,0,0.164,0.447,0.0,0.529,0.704,81.94,0.0,0.0,1.0,0.0
304493,0,0.528,0.976,-5.157,1,0.0919,4.59e-05,0.0828,0.0944,0.243,133.01,1.0,0.0,0.0,0.0
330000,0,0.369,0.39,-8.315,0,0.0429,0.57,0.0,0.177,0.428,159.255,0.0,0.0,1.0,0.0
244746,0,0.674,0.664,-3.352,1,0.0259,0.178,0.0,0.099,0.673,113.57,0.0,1.0,0.0,0.0
200448,0,0.725,0.68,-7.345,1,0.0503,0.284,0.0105,0.171,0.679,175.897,0.0,0.0,1.0,0.0
150533,0,0.356,0.199,-14.521,0,0.0332,0.0563,0.822,0.255,0.0686,109.844,0.0,0.0,1.0,0.0
173333,1,0.494,0.63,-7.543,1,0.344,0.104,0.0,0.167,0.667,179.304,0.0,0.0,0.0,1.0
147599,0,0.347,0.993,-2.731,0,0.187,0.0969,2.34e-05,0.392,0.162,199.934,0.0,0.0,1.0,0.0
178281,0,0.651,0.639,-6.692,1,0.0428,0.0485,0.0078,0.245,0.606,110.86,1.0,0.0,0.0,0.0
206000,0,0.601,0.443,-10.9,1,0.0294,0.496,0.000183,0.164,0.65,101.093,0.0,0.0,1.0,0.0
212826,0,0.775,0.613,-7.019,1,0.0416,0.566,1.14e-05,0.0914,0.534,94.015,0.0,0.0,1.0,0.0
156316,0,0.471,0.684,-9.152,1,0.0389,0.266,0.0,0.357,0.816,133.821,0.0,0.0,1.0,0.0
211739,0,0.544,0.573,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,0.0,0.0,1.0,0.0
372727,0,0.616,0.889,-7.607,0,0.036,0.00316,0.0646,0.0151,0.813,132.005,0.0,0.0,1.0,0.0
345343,0,0.858,0.582,-7.513,0,0.0381,0.00124,0.000844,0.167,0.123,122.422,0.0,0.0,1.0,0.0
167858,0,0.744,0.725,-6.056,1,0.0303,0.0179,1e-05,0.212,0.902,118.035,0.0,0.0,1.0,0.0
123680,1,0.737,0.607,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,0.0,0.0,1.0,0.0
369754,0,0.142,0.687,-0.487,0,0.0451,0.0164,0.775,0.33,0.0757,140.019,0.0,0.0,1.0,0.0
139626,0,0.371,0.0167,-27.095,1,0.0481,0.983,0.945,0.102,0.244,73.938,0.0,1.0,0.0,0.0
197604,0,0.399,0.925,-5.666,0,0.0912,0.000718,0.0,0.342,0.462,110.354,0.0,0.0,1.0,0.0
162877,0,0.737,0.67,-6.448,1,0.0985,0.00474,0.0,0.0922,0.525,75.981,0.0,0.0,1.0,0.0
321320,0,0.479,0.926,-9.217,0,0.0934,1.06e-05,0.736,0.144,0.0722,115.009,0.0,0.0,1.0,0.0
168053,0,0.788,0.945,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,0.0,0.0,1.0,0.0
182700,0,0.787,0.828,-3.579,0,0.0297,0.106,0.000605,0.105,0.544,119.953,0.0,0.0,1.0,0.0
145463,0,0.607,0.451,-7.44,1,0.0305,0.621,0.064,0.248,0.658,132.003,0.0,0.0,1.0,0.0
242293,0,0.815,0.974,-6.065,0,0.0474,0.0465,5.48e-05,0.132,0.873,114.302,0.0,0.0,1.0,0.0
235173,0,0.451,0.7,-6.597,0,0.0431,0.455,0.00233,0.405,0.37,150.055,0.0,0.0,1.0,0.0
275461,0,0.772,0.707,-3.066,1,0.032,0.353,0.0,0.145,0.743,130.11,0.0,0.0,1.0,0.0
259240,1,0.706,0.983,-6.326,1,0.295,0.000615,0.856,0.253,0.034,148.735,0.0,0.0,1.0,0.0
252266,0,0.698,0.633,-6.68,0,0.0406,0.0508,0.272,0.264,0.55,94.085,0.0,0.0,1.0,0.0
406675,0,0.392,0.681,-5.258,1,0.0337,0.208,0.0128,0.732,0.331,130.267,0.0,1.0,0.0,0.0
192473,0,0.755,0.437,-9.861,0,0.105,0.188,0.0,0.11,0.416,130.002,0.0,0.0,1.0,0.0
195373,1,0.474,0.948,-2.592,1,0.122,0.0223,0.0,0.43,0.611,146.46,0.0,0.0,1.0,0.0
84000,0,0.414,0.911,-6.51,1,0.0504,0.669,0.952,0.253,0.941,169.919,0.0,0.0,1.0,0.0
476968,0,0.594,0.935,-7.439,0,0.0762,0.000507,0.881,0.314,0.358,124.946,0.0,0.0,1.0,0.0
235625,0,0.674,0.46,-9.525,1,0.0284,0.0104,1.03e-05,0.0745,0.266,91.953,0.0,0.0,1.0,0.0
271000,0,0.174,0.133,-23.521,1,0.0374,0.969,0.274,0.154,0.0719,92.279,0.0,0.0,1.0,0.0
253022,0,0.327,0.273,-15.811,1,0.0334,0.335,0.0105,0.317,0.129,120.62,0.0,0.0,1.0,0.0
175866,0,0.531,0.51,-13.928,1,0.0481,0.178,8.7e-05,0.282,0.8,128.427,0.0,0.0,1.0,0.0
187510,0,0.545,0.839,-4.24,1,0.0468,0.0223,0.0,0.0714,0.276,127.987,0.0,0.0,1.0,0.0
188541,0,0.552,0.418,-4.587,1,0.0345,0.0544,0.45,0.0923,0.298,71.997,0.0,0.0,1.0,0.0
230803,0,0.569,0.673,-6.403,0,0.225,0.082,0.0014,0.381,0.316,129.838,0.0,0.0,1.0,0.0
